"TIMESTAMP","RECORD","DCS_Model","DCS_Serial","DCS_ABSSpd_Avg","DCS_Direction_Avg","DCS_NorthCur_Avg","DCS_EastCur_Avg","DCS_Heading_Avg","DCS_TiltX_Avg","DCS_TiltY_Avg","DCS_SPstd_Avg","DCS_SigStrength_Avg","DCS_PingCnt_Avg","DCS_AbsTilt_Avg","DCS_MaxTilt_Avg","DCS_StdTilt_Avg"
"2018-12-07 22:10:00",84769,420,720,14.20151,78.92558,2.639688,13.86617,111.1109,6.569387,-6,0.5751165,10.12339,-26.90911,100,9.285821,9.587702
"2018-12-07 22:20:00",84770,420,720,13.73138,71.83275,4.306213,13.00723,102.7979,5.412363,0.4548931,4.386825,-7.19956,36.64917,53.94698,7.973029,4.170333
"2018-12-07 22:30:00",84771,420,720,8.540026,52.05463,5.249876,6.735516,86.69302,5.105978,-4,0.855449,12.01899,-27.32413,100,7.042651,7.278273
"2018-12-07 22:40:00",84772,420,720,3.477837,202.9604,1.740886,1.765877,80.45787,4.620959,0.2316935,271519.2,-6.63344,34.7657,53.24721,6.665848,3.415145
"2018-12-07 22:50:00",84773,420,720,3.388438,256.6286,2.048518,-0.6447566,54.38739,3.399743,0.2986614,6.974654,-3.051389,34.69605,52.43541,5.144284,2.940338
"2018-12-07 23:00:00",84774,420,720,6.950572,205.4595,-6.303245,-2.7699,261.3864,5.721936,-3.252573,9.110401,-27.16828,100,6.630339,6.91509,0.1902821
"2018-12-07 23:10:00",84775,420,720,11.68917,199.8072,-10.95547,-3.803337,239.3395,5.996194,-2.731834,8.411934,-26.55102,100,6.594946,7.077318,0.3071143
"2018-12-07 23:20:00",84776,420,720,11.94549,200.2539,-11.19743,-4.154956,237.7619,6.420888,-3.390009,13.03531,-27.86708,100,7.263668,7.948635,0.4122253
"2018-12-07 23:30:00",84777,420,720,14.80566,204.3809,-13.31474,-6.070404,243.6398,9.977742,-7.106386,8.585617,-27.85762,100,12.25898,13.24004,0.6457466
"2018-12-07 23:40:00",84778,420,720,16.11827,207.876,-14.1447,-7.500319,241.3923,9.856662,-6.484324,8.838452,-28.57648,100,11.78313,12.63715,0.6079047
"2018-12-07 23:50:00",84779,420,720,17.97939,205.7785,-16.1564,-7.851913,247.2188,11.86801,-8.325078,8.128051,-28.27678,100,14.473,14.97581,0.342408
"2018-12-08 00:00:00",84780,420,720,20.39719,199.1912,-19.07155,-7.014717,251.9238,12.04445,-8.531783,8.044621,-28.70787,100,14.77564,15.43187,0.51031
"2018-12-08 00:10:00",84781,420,720,21.34838,195.64,-20.44464,-5.771631,246.2114,14.26424,-0.009140015,6.184604,-26.65938,100,17.42193,18.20454,0.5520436
"2018-12-08 00:20:00",84782,420,720,19.22871,192.0559,-18.80185,-4.021888,246.9133,13.82466,-0.3505697,5.614618,-25.80178,100,17.11082,18.06122,0.5784704
"2018-12-08 00:30:00",84783,420,720,21.80611,198.7411,-20.64016,-6.97621,246.6323,14.06281,10.70042,4.574566,-25.25531,100,17.61326,18.04843,0.4138396
"2018-12-08 00:40:00",84784,420,720,21.77317,199.7007,-20.35331,-7.37787,243.7463,14.08957,-11.20323,4.493396,-26.17051,100,17.98411,19.89629,1.086738
"2018-12-08 00:50:00",84785,420,720,25.29164,194.9158,-24.42739,-6.446883,244.7549,16.41333,0.01531029,7.016342,-25.75228,100,20.79615,21.36829,0.3766362
"2018-12-08 01:00:00",84786,420,720,20.58789,198.3292,-19.45055,-6.523655,242.1006,14.84752,0.9347696,4.441725,-26.49718,100,18.64404,19.40723,0.3915792
"2018-12-08 01:10:00",84787,420,720,22.7778,198.3642,-21.43984,-7.156579,243.0553,14.28954,-9.873247,6.483817,-25.73273,100,17.32743,18.10246,0.4802156
"2018-12-08 01:20:00",84788,420,720,21.19431,197.8701,-20.1647,-6.495906,246.2624,14.15529,0.04225445,6.813138,-25.3797,100,17.49512,18.12435,0.4989738
"2018-12-08 01:30:00",84789,420,720,22.6644,196.0154,-21.78433,-6.232774,244.9996,15.74053,-11.92905,4.700681,-25.47518,100,19.674,20.30227,0.4301852
"2018-12-08 01:40:00",84790,420,720,21.3856,197.2241,-20.43046,-6.315011,244.3421,14.82477,-10.61316,6.346048,-24.04392,100,18.17477,18.82887,0.4744172
"2018-12-08 01:50:00",84791,420,720,18.5203,196.8474,-17.68378,-5.408274,244.5503,7.884202,6.338365,-1.694179,-9.100455,38.22772,59.21119,18.61564,9.630114
"2018-12-08 02:00:00",84792,420,720,20.93502,199.5354,-19.71753,-7.004705,244.298,13.49942,-10.75375,6.39085,-25.31092,100,17.20778,18.18234,0.5357503
"2018-12-08 02:10:00",84793,420,720,20.35138,201.2093,-18.97285,-7.073533,241.8431,14.85222,-0.0745101,4.440484,-26.03052,100,18.22028,18.97649,0.559119
"2018-12-08 02:20:00",84794,420,720,20.00584,194.1877,-19.23374,-4.846699,241.6169,14.18663,-0.4524045,4.817254,-25.48797,100,17.39148,18.22836,0.5952197
"2018-12-08 02:30:00",84795,420,720,17.14418,199.2777,-16.14799,-5.665452,242.42,12.08924,-9.711395,8.613644,-25.41614,100,15.47956,17.02206,1.118139
"2018-12-08 02:40:00",84796,420,720,19.33778,202.2657,-17.89631,-7.317321,242.5289,7.241789,-4.916399,-1.282513,-9.854209,37.9543,58.51236,17.61473,9.061952
"2018-12-08 02:50:00",84797,420,720,18.20522,198.0108,-17.28634,-5.590503,244.352,7.674367,-5.15847,-2.593933,-9.170564,37.17614,58.93332,18.3511,9.51177
"2018-12-08 03:00:00",84798,420,720,19.20042,201.9934,-17.72697,-7.108556,243.3346,13.82692,-11.56055,8.210899,-24.06473,100,17.99935,18.88557,0.5436363
"2018-12-08 03:10:00",84799,420,720,16.99926,193.1744,-16.55342,-3.782278,243.0716,13.10919,-9.776541,4.694838,-24.81777,100,16.30839,16.78106,0.3008808
"2018-12-08 03:20:00",84800,420,720,19.20031,201.2378,-17.89513,-6.957997,241.2917,11.86602,-10.41126,6.343785,-25.92411,100,15.75227,16.24051,0.3278503
"2018-12-08 03:30:00",84801,420,720,17.68634,197.4014,-16.89363,-5.203815,243.1223,11.84008,-9.210982,8.154944,-25.4631,100,14.96401,15.75896,0.4750916
"2018-12-08 03:40:00",84802,420,720,17.53991,198.3328,-16.65895,-5.486069,239.9758,11.82098,-1.316675,4.642317,-25.99479,100,14.17381,14.93008,0.3971575
"2018-12-08 03:50:00",84803,420,720,17.75421,199.121,-16.77219,-5.78521,240.8167,11.51575,-8.051356,8.538507,-24.24944,100,14.02609,14.68201,0.3586249
"2018-12-08 04:00:00",84804,420,720,15.38754,199.6249,-14.44456,-5.206944,241.062,11.47658,-8.316904,6.684008,-25.21829,100,14.14331,14.5969,0.2623672
"2018-12-08 04:10:00",84805,420,720,15.19612,195.4406,-14.47089,-4.157784,238.003,10.81126,-7.296493,7.607567,-25.41503,100,13.02095,13.5141,0.3205815
"2018-12-08 04:20:00",84806,420,720,15.58797,206.05,-14.00331,-6.812128,237.427,10.95838,-7.66764,4.415979,-26.93726,100,13.3533,13.71653,0.2796097
"2018-12-08 04:30:00",84807,420,720,15.86415,200.0996,-14.81877,-5.588563,235.5041,10.56753,-7.113681,6.560386,-27.00512,100,12.7198,13.12043,0.3376029
"2018-12-08 04:40:00",84808,420,720,14.70392,198.2884,-13.92122,-4.439913,240.2263,10.55365,-7.752084,7.717322,-26.95655,100,13.0734,13.62974,0.3638025
"2018-12-08 04:50:00",84809,420,720,14.09552,204.244,-12.84812,-5.7545,239.7346,9.803274,-6.630056,6.102873,-27.35168,100,11.81821,12.33224,0.3523146
"2018-12-08 05:00:00",84810,420,720,13.13978,198.2915,-12.46187,-4.141703,237.9146,9.297918,-5.759916,7.748199,-27.0548,100,10.9259,11.11502,0.1734557
"2018-12-08 05:10:00",84811,420,720,11.75237,202.3764,-10.8716,-4.462199,228.3779,7.249938,-5.172699,13.68362,-28.30572,100,8.903335,9.397726,0.3250405
"2018-12-08 05:20:00",84812,420,720,11.42401,193.5089,-11.09839,-2.628513,231.074,8.191628,-2.674482,1.078537,-10.27984,36.20815,55.12684,10.26536,5.23928
"2018-12-08 05:30:00",84813,420,720,12.07083,200.3365,-11.15346,-4.064506,222.938,6.740802,-4.363832,13.98496,-28.90204,100,8.036929,8.765804,0.5562176
"2018-12-08 05:40:00",84814,420,720,14.09581,205.9266,-12.64673,-6.184895,226.2428,8.254209,-5.315667,15.53929,-28.69046,100,9.818652,10.20378,0.2420552
"2018-12-08 05:50:00",84815,420,720,9.229443,214.7444,-7.514453,-4.754761,234.5484,5.347471,-4.055911,19.19656,-30.17216,100,6.719768,7.984452,0.6738341
"2018-12-08 06:00:00",84816,420,720,8.477057,208.5597,-7.273795,-3.921668,225.2735,5.726871,-3.883741,17.55245,-30.32154,100,6.950922,7.648783,0.4293263
"2018-12-08 06:10:00",84817,420,720,7.844719,220.3146,-5.976164,-5.072953,230.9704,5.372063,-4.010158,13.94159,-30.68552,100,6.700712,7.132926,0.2993752
"2018-12-08 06:20:00",84818,420,720,5.565432,229.8798,-3.670609,-3.624347,213.0849,3.696635,-2.519307,26.21606,-32.03788,100,4.493739,5.080653,0.3628356
"2018-12-08 06:30:00",84819,420,720,3.444709,237.5928,-1.868839,-2.870135,113.8323,2.854702,-2.786193,22.46368,-31.91001,100,3.992126,4.431018,0.2522703
"2018-12-08 06:40:00",84820,420,720,2.672695,158.3511,-0.06969416,-0.3367674,57.14363,4.632707,-2.412666,6.076933,-5.30448,34.6897,52.09908,5.735316,3.93882
"2018-12-08 06:50:00",84821,420,720,4.181545,38.08169,2.801053,2.794173,89.98528,4.285197,-3.129331,8.546706,-7.310235,35.86625,52.62163,5.779959,3.226614
"2018-12-08 07:00:00",84822,420,720,7.589215,68.72783,2.749286,7.072348,108.7922,5.917488,-4,0.4512555,16.38249,-28.51063,100,7.412471,8.288731
"2018-12-08 07:10:00",84823,420,720,9.238816,67.95412,3.372526,8.502588,96.8176,5.522516,-4.5,0.1148835,12.03465,-28.98183,100,7.195848,7.4618
"2018-12-08 07:20:00",84824,420,720,16.71873,96.25232,-1.878011,16.52451,132.0892,9.717149,8.090242,4.294275,-26.10744,100,12.62765,13.2473,0.3845354
"2018-12-08 07:30:00",84825,420,720,19.80018,105.8221,-5.508549,18.82322,138.0324,10.31335,4.946271,3.045436,-11.57696,36.5002,57.67565,13.89471,6.326913
"2018-12-08 07:40:00",84826,420,720,20.27291,111.1696,-7.342076,18.8504,149.0459,12.96494,10.4769,3.904724,-26.39267,100,16.61761,17.58002,0.8194488
"2018-12-08 07:50:00",84827,420,720,22.32673,114.0726,-9.203642,20.3274,153.2579,11.08258,11.83033,8.612998,-23.94068,100,16.17289,18.02392,1.071669
"2018-12-08 08:00:00",84828,420,720,27.31198,119.2083,-13.28327,23.85487,162.4975,13.46445,-1,2.913335,4.237075,-23.79002,100,18.61415,19.81666
"2018-12-08 08:10:00",84829,420,720,31.99108,129.6082,-20.3667,24.65784,177.4746,17.10206,16.3961,4.996974,-22.14536,100,23.58566,24.71742,0.819963
"2018-12-08 08:20:00",84830,420,720,31.96361,121.455,-16.69055,27.25854,166.5027,15.70253,-1,3.51052,7.232352,-22.0013,100,20.90103,25.13836
"2018-12-08 08:30:00",84831,420,720,38.02474,124.0382,-21.24367,31.52261,177.7336,17.87178,-16.41044,4.945025,-20.91365,100,24.15074,25.75149,0.9192323
"2018-12-08 08:40:00",84832,420,720,33.85589,128.9818,-21.40391,25.75312,175.086,16.05314,6.80635,5.986626,-8.195745,39.95637,61.49053,23.17183,12.13544
"2018-12-08 08:50:00",84833,420,720,37.92524,137.2234,-27.83804,25.7559,180.6154,14.87826,17.28658,4.768157,-20.35596,100,22.78995,23.90069,1.011399
"2018-12-08 09:00:00",84834,420,720,34.18177,136.7786,-24.6142,23.22023,178.81,15.29095,6.94755,6.803558,-7.640073,39.83408,60.43727,23.19905,13.31671
"2018-12-08 09:10:00",84835,420,720,33.24644,134.7562,-23.70942,23.19487,177.4969,14.25601,7.787079,5.532057,-7.850843,40.17986,60.06731,22.98752,13.03422
"2018-12-08 09:20:00",84836,420,720,35.58217,115.4893,-15.43704,30.89928,151.8514,10.26256,1.643435,4.817821,-20.0669,100,16.46144,18.7099,1.093599
"2018-12-08 09:30:00",84837,420,720,33.05895,126.4895,-19.61294,26.59014,169.1109,14.735,-1,4.484825,5.439786,-19.25411,100,20.65026,21.41976
"2018-12-08 09:40:00",84838,420,720,33.69176,126.1046,-19.99276,26.49186,168.8535,13.06428,8.14703,3.678381,-7.497132,40.09769,61.1732,21.27553,10.78241
"2018-12-08 09:50:00",84839,420,720,37.05491,125.745,-21.70016,30.02497,166.8937,14.09292,6.293869,4.886835,-7.470729,40.25915,59.5598,20.31948,11.03649
"2018-12-08 10:00:00",84840,420,720,30.99673,139.9834,-23.78527,19.83255,179.824,14.92712,17.0472,6.447457,-20.07495,100,22.62283,25.0652,1.590157
"2018-12-08 10:10:00",84841,420,720,34.28417,116.1806,-15.02255,30.70863,154.0305,12.18598,5.551264,2.75697,-7.629843,40.18428,59.00708,17.10996,8.958883
"2018-12-08 10:20:00",84842,420,720,38.15093,124.72,-21.58588,31.39182,168.8281,15.29315,14.53162,5.563098,-19.65637,100,21.10978,22.23274,1.017538
"2018-12-08 10:30:00",84843,420,720,33.79459,134.3186,-23.37094,23.41939,181.2466,14.85006,7.56411,6.565687,-6.51505,40.13176,61.0005,23.42593,14.0291
"2018-12-08 10:40:00",84844,420,720,32.80029,126.6526,-19.51727,26.05888,172.6398,14.78079,-1,5.127225,4.668814,-20.20061,100,21.11363,22.16124
"2018-12-08 10:50:00",84845,420,720,29.6169,132.0365,-19.65273,22.0946,179.4858,14.82174,-1,7.246955,4.623395,-19.2944,100,22.65921,24.23658
"2018-12-08 11:00:00",84846,420,720,25.94463,117.3656,-11.73866,22.83657,160.4345,12.35654,6.949925,2.707777,-8.28052,39.40155,60.05236,18.49348,8.838993
"2018-12-08 11:10:00",84847,420,720,22.77411,121.7929,-11.95667,18.94672,166.0827,12.09995,-1.301175,4.777022,-21.71786,100,18.05255,18.62165,0.3685268
"2018-12-08 11:20:00",84848,420,720,11.1519,87.08066,0.1128903,11.11843,133.9313,7.258287,-7,0.7799839,4.168563,-22.80858,100,10.64269,12.03534
"2018-12-08 11:30:00",84849,420,720,6.544577,105.9136,-1.939164,6.220042,145.7642,7.177509,-8.559649,2.202284,-10.06844,37.96505,55.04595,11.87994,6.7397
"2018-12-08 11:40:00",84850,420,720,7.800785,137.0204,-5.394746,5.314569,168.8075,12.42499,12.20959,7.036831,-25.77308,100,17.36712,18.47757,0.9069404
"2018-12-08 11:50:00",84851,420,720,7.607656,111.7797,-2.781537,5.953426,172.3468,14.70371,7.31846,5.015678,-8.721182,37.29385,61.78756,20.62186,8.92566
"2018-12-08 12:00:00",84852,420,720,4.768881,28.30604,3.660989,2.123818,145.9561,10.06032,-4,50214.95,6.358854,-22.23709,100,13.48152,15.85486
"2018-12-08 12:10:00",84853,420,720,2.885678,196.9111,-1.471858,0.0943476,142.7921,5.42366,0.879554,10.03271,-28.99365,100,7.54865,10.25662,1.406626
"2018-12-08 12:20:00",84854,420,720,8.855233,263.2698,-0.3555205,-8.428208,166.2238,6.016428,0.8121109,11.05826,-31.76384,100,8.718042,11.85115,1.631785
"2018-12-08 12:30:00",84855,420,720,12.8943,221.8837,-9.631594,-8.493821,215.5482,6.291247,-8.56651,12.62493,-30.88229,100,10.76019,12.77511,1.422004
"2018-12-08 12:40:00",84856,420,720,16.79393,211.405,-13.29003,-8.517959,212.9045,8.705501,-8.099487,13.78242,-29.94963,100,11.96576,14.26417,1.619925
"2018-12-08 12:50:00",84857,420,720,21.90197,235.6482,-12.36269,-18.0711,224.0014,8.356521,-11.52922,18.87463,-31.82473,100,14.40159,17.63019,1.707695
"2018-12-08 13:00:00",84858,420,720,21.22498,217.9214,-16.66535,-13.00476,227.466,10.82927,0.7781653,12.59899,-28.06999,100,15.39748,17.14603,1.556904
"2018-12-08 13:10:00",84859,420,720,25.64696,210.5835,-22.00198,-13.13317,238.2659,15.77411,-0.4010005,5.255797,-26.53727,100,20.87869,22.39824,1.033514
"2018-12-08 13:20:00",84860,420,720,27.07824,202.646,-24.99138,-10.42345,239.961,15.85367,-12.68701,4.917708,-26.42355,100,20.23983,21.97552,0.8817623
"2018-12-08 13:30:00",84861,420,720,28.93256,211.5079,-24.43094,-14.92123,236.0634,14.61125,-11.52706,7.660991,-27.22822,100,18.62131,21.28067,1.599985
"2018-12-08 13:40:00",84862,420,720,29.32208,208.0636,-25.86778,-13.70568,239.5894,15.53716,-0.7707104,5.954998,-26.64429,100,20.57495,21.939,0.9804032
"2018-12-08 13:50:00",84863,420,720,28.45765,204.8351,-25.81687,-11.96957,240.5892,15.1644,-14.21487,6.171254,-26.55524,100,20.81204,22.99829,1.22397
"2018-12-08 14:00:00",84864,420,720,29.1214,208.486,-25.56641,-13.91083,244.8733,8.30959,7.337545,-4.881728,-10.56091,36.96217,60.19777,21.27408,11.91385
"2018-12-08 14:10:00",84865,420,720,28.94386,198.9765,-27.32403,-9.472205,241.9939,16.92097,-12.46082,4.813585,-25.70934,100,20.93022,23.19912,1.153419
"2018-12-08 14:20:00",84866,420,720,31.01294,206.1941,-27.80449,-13.70343,242.3353,16.11262,-14.06044,9.139627,-26.27118,100,21.37853,22.90549,1.142505
"2018-12-08 14:30:00",84867,420,720,29.73959,205.0871,-26.93131,-12.61182,241.7315,16.09335,-13.68634,5.014656,-25.20798,100,21.03905,22.35339,0.8744568
"2018-12-08 14:40:00",84868,420,720,30.46749,195.712,-29.32858,-8.251598,243.4546,18.551,1.73226,4.359828,-24.98141,100,23.50229,24.66906,0.8872473
"2018-12-08 14:50:00",84869,420,720,29.78516,198.5471,-28.10083,-9.376278,242.5966,18.08755,-0.2065854,4.723473,-25.32728,100,22.52482,24.81274,1.11291
"2018-12-08 15:00:00",84870,420,720,28.16465,199.1086,-26.57503,-9.247567,242.8694,15.94423,-13.41996,4.267228,-25.67102,100,20.75174,22.64749,0.9549377
"2018-12-08 15:10:00",84871,420,720,27.85339,201.0744,-25.79994,-9.907308,243.9468,16.45444,-0.6108755,4.381122,-25.43471,100,20.73562,22.82557,1.113499
"2018-12-08 15:20:00",84872,420,720,25.51682,195.2647,-24.61364,-6.726359,242.4136,17.1767,-1.05536,4.039139,-24.99996,100,21.00877,22.85394,1.175853
"2018-12-08 15:30:00",84873,420,720,25.77821,200.8705,-23.96863,-9.221957,243.9445,16.97232,-0.3756852,4.48985,-24.68818,100,21.36893,23.0367,0.9768899
"2018-12-08 15:40:00",84874,420,720,24.94644,206.5003,-22.03994,-10.84451,243.3232,15.73805,-12.77019,4.989083,-25.32522,100,20.24862,21.53851,0.9393408
"2018-12-08 15:50:00",84875,420,720,26.90391,203.2611,-24.50343,-10.69595,237.887,14.55596,-10.29856,4.237961,-25.04757,100,17.78618,19.60707,1.155362
"2018-12-08 16:00:00",84876,420,720,25.33687,223.8007,-18.29232,-17.43098,238.7611,12.60423,-12.13634,7.065219,-21.54758,100,17.46296,18.48267,0.6532973
"2018-12-08 16:10:00",84877,420,720,25.0752,203.771,-22.94043,-10.03175,239.1412,15.71021,12.61109,4.467666,-25.25306,100,20.0727,21.09757,0.8810321
"2018-12-08 16:20:00",84878,420,720,23.1015,205.1077,-20.90734,-9.795875,242.8804,14.3707,-12.90932,6.235404,-25.28949,100,19.34168,21.41215,1.335756
"2018-12-08 16:30:00",84879,420,720,21.85513,197.4889,-20.84459,-6.568821,238.4971,8.725826,-5.30949,-1.740653,-10.34319,37.33432,59.92533,18.2355,8.962175
"2018-12-08 16:40:00",84880,420,720,25.01796,205.7952,-22.39528,-10.90607,235.0415,13.22959,0.2295351,4.302637,-25.24819,100,17.08043,18.63927,1.117213
"2018-12-08 16:50:00",84881,420,720,23.97888,202.6301,-22.14621,-9.05339,241.6751,14.53547,-11.80153,6.150769,-25.21833,100,18.66875,20.69095,0.9405909
"2018-12-08 17:00:00",84882,420,720,21.19866,205.7129,-19.09588,-9.181805,237.7056,11.07793,8.345041,6.506577,-25.41267,100,13.87085,16.2273,1.305504
"2018-12-08 17:10:00",84883,420,720,22.11594,202.9559,-20.32125,-8.447639,242.9139,13.17174,1.20328,4.561813,-25.51864,100,17.47451,19.15492,0.9398605
"2018-12-08 17:20:00",84884,420,720,20.79887,192.0907,-20.28176,-4.309384,236.7565,6.812468,-3.699007,-3.831187,-10.88149,37.47211,57.3856,17.05288,10.07835
"2018-12-08 17:30:00",84885,420,720,19.2581,205.2364,-17.39132,-8.250773,241.1324,13.40246,-10.97499,4.356281,-25.92889,100,17.27959,18.44226,0.7335901
"2018-12-08 17:40:00",84886,420,720,20.45703,202.3423,-18.92593,-7.763636,237.2617,12.93986,0.3131037,7.630019,-26.22087,100,16.1768,17.5417,0.6935571
"2018-12-08 17:50:00",84887,420,720,22.10185,201.0911,-20.57395,-7.936737,242.2562,12.40541,-10.97614,6.186149,-26.3464,100,16.5466,18.01969,0.8051881
"2018-12-08 18:00:00",84888,420,720,19.41428,210.0818,-16.76486,-9.721045,243.4361,12.31897,-0.8590798,5.990873,-26.78507,100,16.71694,18.00515,0.6865769
"2018-12-08 18:10:00",84889,420,720,18.8378,206.5932,-16.87527,-8.328836,240.7662,11.97301,-10.08408,7.548728,-26.94847,100,15.65534,16.99627,0.8173755
"2018-12-08 18:20:00",84890,420,720,17.91329,205.5261,-16.12918,-7.624255,237.9047,10.73175,-8.938505,10.08434,-27.72949,100,13.97006,15.21281,0.9017677
"2018-12-08 18:30:00",84891,420,720,19.82419,210.5045,-17.05774,-10.07708,241.6655,11.48298,0.4658003,8.191617,-26.99096,100,15.56822,16.67427,0.6669987
"2018-12-08 18:40:00",84892,420,720,18.0863,203.8575,-16.54272,-7.2643,242.6746,11.54202,9.161495,4.262467,-27.20718,100,14.70224,15.22264,0.4342506
"2018-12-08 18:50:00",84893,420,720,15.69187,200.0503,-14.70424,-5.425326,245.2804,12.73014,-0.02412462,4.31321,-27.27276,100,16.70816,17.28137,0.4393445
"2018-12-08 19:00:00",84894,420,720,15.25099,203.7056,-13.93728,-6.175846,237.3883,6.009965,-3.268016,1.435338,-11.98493,35.95859,56.58276,13.90923,7.504993
"2018-12-08 19:10:00",84895,420,720,14.69805,210.8647,-12.38409,-7.632874,239.1685,8.661884,-7.295346,10.42878,-27.93277,100,11.31525,12.25522,0.5358692
"2018-12-08 19:20:00",84896,420,720,10.31623,207.0652,-9.133188,-4.729379,225.7934,5.956714,-4.37009,10.43008,-29.11553,100,7.401762,8.341928,0.5115896
"2018-12-08 19:30:00",84897,420,720,5.469634,237.5692,-3.345551,-3.864566,202.9122,4.252781,-3.005061,21.32536,-32.86699,100,5.208557,5.674515,0.3221986
"2018-12-08 19:40:00",84898,420,720,3.21912,255.5623,-0.969861,-2.897518,129.6293,3.739756,0.1450914,17.86793,-32.23476,100,4.750534,5.20457,0.4041648
"2018-12-08 19:50:00",84899,420,720,3.822376,101.5587,0.655691,2.063598,99.84921,4.563091,-2.814108,7.757075,-10.52736,35.69782,52.60897,5.671014,3.134545
"2018-12-08 20:00:00",84900,420,720,3.046038,35.44265,2.484671,1.761871,102.4508,5.461774,-3.5,326218.3,18.23344,-30.29592,100,6.884238,7.86404
"2018-12-08 20:10:00",84901,420,720,6.613315,50.97871,4.051817,5.129463,91.50607,4.52344,-3,0.6660375,12.42873,-29.06974,100,5.82372,6.283388
"2018-12-08 20:20:00",84902,420,720,8.248237,61.93485,3.384326,7.409514,91.97182,5.39379,-4.5,0.311299,13.50465,-29.09093,100,7.228885,7.762843
"2018-12-08 20:30:00",84903,420,720,16.95927,80.58696,2.782548,16.729,105.7321,6.744838,-5.5,0.159727,11.339,-27.62806,100,8.796956,8.943088
"2018-12-08 20:40:00",84904,420,720,17.87012,87.76081,0.6951972,17.8562,113.2203,7.834594,0.2472355,8.337175,-9.135741,35.86102,54.68575,9.757281,5.093657
"2018-12-08 20:50:00",84905,420,720,17.25181,71.91972,5.339122,16.37232,91.66665,6.352312,-5.083377,5.386415,-9.751178,35.80204,54.03192,8.36858,4.472983
"2018-12-08 21:00:00",84906,420,720,18.84905,72.40806,5.109212,17.6108,89.38679,6.402837,-5,0.54994,12.7357,-26.97456,100,8.467867,8.766499
"2018-12-08 21:10:00",84907,420,720,17.86793,75.66939,4.414711,17.17806,101.6385,7.389877,-5.5,0.548938,7.943977,-27.15971,100,9.541938,9.854757
"2018-12-08 21:20:00",84908,420,720,17.67946,85.98306,1.134116,17.56918,115.8451,8.209912,0.7974855,478596.5,-11.29417,36.8288,55.32224,10.5563,5.209401
"2018-12-08 21:30:00",84909,420,720,22.31421,86.42124,1.307289,21.96288,107.8477,7.843647,1.397521,5.64091,-7.534475,36.43336,56.2843,10.79318,4.583834
"2018-12-08 21:40:00",84910,420,720,21.99046,103.0517,-4.973481,21.41948,140.8925,11.20803,9.296601,5.007468,-24.69428,100,14.52868,15.13952,0.3498336
"2018-12-08 21:50:00",84911,420,720,23.91373,102.9968,-5.457609,23.24193,132.1592,10.12579,8.788999,4.808684,-24.99025,100,13.38501,14.67889,0.6696352
"2018-12-08 22:00:00",84912,420,720,23.81302,97.2887,-3.402097,23.0273,129.3157,9.417541,0.7392979,2.29909,-8.654551,37.4055,57.26991,13.18527,6.244374
"2018-12-08 22:10:00",84913,420,720,24.68353,117.1123,-11.20146,21.91343,145.8069,10.91161,4.292401,2.554396,-10.08422,37.23165,56.88473,15.20793,8.74823
"2018-12-08 22:20:00",84914,420,720,23.37975,109.8742,-7.947656,21.9861,147.1992,11.19923,4.010048,2.985261,-9.647771,37.40523,57.1214,15.24615,8.210735
"2018-12-08 22:30:00",84915,420,720,19.99923,92.11827,-0.8342731,19.61337,125.3224,8.60871,1.466623,2.551313,-10.62755,37.03048,56.74188,11.70959,5.383447
"2018-12-08 22:40:00",84916,420,720,16.29308,80.84718,2.577171,16.07221,111.3881,6.893116,-6,0.448182,8.401087,-27.02502,100,9.430017,9.635341
"2018-12-08 22:50:00",84917,420,720,14.41479,82.14156,0.990198,13.41367,111.3619,6.831897,-6.247358,6.459209,-10.43943,36.29758,55.34249,9.543049,4.32435
"2018-12-08 23:00:00",84918,420,720,7.017676,45.38895,4.935065,4.987929,76.29308,5.70832,-4,0.3519245,12.21898,-28.72203,100,7.175448,7.400858
"2018-12-08 23:10:00",84919,420,720,5.880607,34.72205,4.458922,3.531912,41.0792,4.913518,-3,0.8426899,16.04995,-30.83136,100,6.245543,6.379015
"2018-12-08 23:20:00",84920,420,720,2.562173,48.78247,1.671743,1.932616,348.1856,3.867622,-3,0.2452845,15.67126,-31.44093,100,5.047789,5.197884
"2018-12-08 23:30:00",84921,420,720,1.81421,291.4164,0.7983177,-1.616737,279.2491,4.088042,2.959242,16.48196,-30.76528,100,5.045709,5.146559,0.07832601
"2018-12-08 23:40:00",84922,420,720,7.557301,211.7208,-6.379272,-4.036739,258.674,5.942804,-3.492055,8.390285,-28.054,100,6.8902,7.065081,0.1036399
"2018-12-08 23:50:00",84923,420,720,9.327662,214.3364,-7.734664,-5.187449,256.1909,7.513099,-2.256138,3.726804,-12.29791,36.55122,54.31877,8.914212,4.823216
"2018-12-09 00:00:00",84924,420,720,15.07089,214.2774,-12.50106,-8.219422,249.5767,9.065889,-2.690286,-1.097401,-7.481526,35.73926,55.05779,11.02754,6.100277
"2018-12-09 00:10:00",84925,420,720,16.36827,201.478,-15.23764,-5.974401,240.0676,12.40682,-7.841968,4.304802,-28.4407,100,14.64868,14.91585,0.1627232
"2018-12-09 00:20:00",84926,420,720,16.92885,207.7291,-14.98621,-7.867324,239.0314,12.35787,-8.572362,14.83618,-29.78051,100,15.01178,15.22184,0.1350404
